task_id -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
84080 -- 2 -- 905 -- 0 -- 1242 -- 0.001 -- 0 -- 1
84180 -- 2 -- 921 -- 0 -- 1259 -- 0.001 -- 0 -- 1
84341 -- 2 -- 902 -- 0 -- 1259 -- 0.001 -- 0 -- 1
84424 -- 2 -- 1288 -- 0 -- 1223 -- 0.001 -- 0 -- 1
84946 -- 2 -- 1295 -- 0 -- 1262 -- 0.001 -- 0 -- 1
84986 -- 2 -- 1298 -- 0 -- 1236 -- 0.002 -- 0 -- 1
85057 -- 2 -- 854 -- 0 -- 1232 -- 0.001 -- 0 -- 1
85254 -- 2 -- 1309 -- 0 -- 1265 -- 0.001 -- 0 -- 1
85296 -- 2 -- 1308 -- 0 -- 1238 -- 0.001 -- 0 -- 1
85586 -- 2 -- 919 -- 0 -- 1237 -- 0.002 -- 0 -- 1
85615 -- 2 -- 896 -- 0 -- 1265 -- 0.003 -- 0 -- 1
85691 -- 2 -- 932 -- 0 -- 1260 -- 0.001 -- 0 -- 1
85872 -- 2 -- 1114 -- 0 -- 1241 -- 0.002 -- 0 -- 1
86010 -- 2 -- 1309 -- 0 -- 1223 -- 0.002 -- 0 -- 1
86310 -- 2 -- 908 -- 0 -- 1232 -- 0.001 -- 0 -- 1
86541 -- 2 -- 1301 -- 0 -- 1251 -- 0.001 -- 0 -- 1
86744 -- 2 -- 896 -- 0 -- 1225 -- 0.001 -- 0 -- 1
87103 -- 2 -- 912 -- 0 -- 1261 -- 0.001 -- 0 -- 1
87115 -- 2 -- 862 -- 0 -- 1237 -- 0.001 -- 0 -- 1
87199 -- 2 -- 1286 -- 0 -- 1219 -- 0.002 -- 0 -- 1
87362 -- 2 -- 911 -- 0 -- 1256 -- 0.001 -- 0 -- 1
87514 -- 2 -- 904 -- 0 -- 1237 -- 0.001 -- 0 -- 1
87731 -- 2 -- 1288 -- 0 -- 1256 -- 0.001 -- 0 -- 1
87832 -- 2 -- 930 -- 0 -- 1232 -- 0.001 -- 0 -- 1
88185 -- 3 -- 917 -- 0 -- 1218 -- 0.002 -- 0 -- 1
88366 -- 2 -- 919 -- 0 -- 1235 -- 0.001 -- 0 -- 1
88557 -- 2 -- 859 -- 0 -- 1225 -- 0.001 -- 0 -- 1
89416 -- 2 -- 901 -- 0 -- 1225 -- 0.001 -- 0 -- 1
89432 -- 2 -- 856 -- 0 -- 1207 -- 0.001 -- 0 -- 1
89508 -- 2 -- 858 -- 0 -- 1246 -- 0.003 -- 0 -- 1
89645 -- 2 -- 904 -- 0 -- 1256 -- 0.001 -- 0 -- 1
90075 -- 2 -- 1278 -- 0 -- 1268 -- 0.001 -- 0 -- 1
90317 -- 2 -- 934 -- 0 -- 1261 -- 0.001 -- 0 -- 1
90631 -- 2 -- 887 -- 0 -- 1264 -- 0.001 -- 0 -- 1
90719 -- 2 -- 947 -- 0 -- 1232 -- 0.001 -- 0 -- 1
90896 -- 2 -- 873 -- 0 -- 1242 -- 0.003 -- 0 -- 1
90929 -- 2 -- 897 -- 0 -- 1239 -- 0.001 -- 0 -- 1
91047 -- 2 -- 898 -- 0 -- 1271 -- 0.001 -- 0 -- 1
91310 -- 2 -- 910 -- 0 -- 1253 -- 0.001 -- 0 -- 1
91873 -- 2 -- 901 -- 0 -- 1233 -- 0.001 -- 0 -- 1
92003 -- 2 -- 1306 -- 0 -- 1241 -- 0.001 -- 0 -- 1
92399 -- 2 -- 933 -- 0 -- 1257 -- 0.001 -- 0 -- 1
92469 -- 2 -- 942 -- 0 -- 1245 -- 0.001 -- 0 -- 1
92565 -- 2 -- 1384 -- 0 -- 1246 -- 0.002 -- 0 -- 1
92806 -- 2 -- 899 -- 0 -- 1223 -- 0.001 -- 0 -- 1
93132 -- 2 -- 899 -- 0 -- 1275 -- 0.003 -- 0 -- 1
93469 -- 2 -- 901 -- 0 -- 1232 -- 0.001 -- 0 -- 1
93592 -- 2 -- 901 -- 0 -- 1237 -- 0.001 -- 0 -- 1
94316 -- 2 -- 909 -- 0 -- 1234 -- 0.001 -- 0 -- 1
94408 -- 2 -- 887 -- 0 -- 1245 -- 0.001 -- 0 -- 1
94443 -- 2 -- 896 -- 0 -- 1238 -- 0.001 -- 0 -- 1
94448 -- 3 -- 947 -- 0 -- 1252 -- 0.002 -- 0 -- 1
94554 -- 2 -- 925 -- 0 -- 1280 -- 0.001 -- 0 -- 1
94873 -- 2 -- 921 -- 0 -- 1229 -- 0.001 -- 0 -- 1
95032 -- 2 -- 899 -- 0 -- 1254 -- 0.001 -- 0 -- 1
95185 -- 2 -- 1292 -- 0 -- 1204 -- 0.001 -- 0 -- 1
95257 -- 2 -- 900 -- 0 -- 1271 -- 0.003 -- 0 -- 1
95650 -- 2 -- 1259 -- 0 -- 1236 -- 0.001 -- 0 -- 1
95745 -- 2 -- 909 -- 0 -- 1260 -- 0.001 -- 0 -- 1
96026 -- 2 -- 1296 -- 0 -- 1248 -- 0.001 -- 0 -- 1
96113 -- 2 -- 902 -- 0 -- 1213 -- 0.002 -- 0 -- 1
96282 -- 2 -- 1293 -- 0 -- 1231 -- 0.001 -- 0 -- 1
96303 -- 2 -- 909 -- 0 -- 1224 -- 0.002 -- 0 -- 1
96340 -- 2 -- 1296 -- 0 -- 1233 -- 0.002 -- 0 -- 1
96702 -- 2 -- 1259 -- 0 -- 1243 -- 0.002 -- 0 -- 1
97279 -- 2 -- 896 -- 0 -- 1215 -- 0.002 -- 0 -- 1
97428 -- 2 -- 902 -- 0 -- 1230 -- 0.001 -- 0 -- 1
97987 -- 2 -- 859 -- 0 -- 1251 -- 0.001 -- 0 -- 1
98027 -- 3 -- 905 -- 0 -- 1255 -- 0.001 -- 0 -- 1
98124 -- 2 -- 1291 -- 0 -- 1228 -- 0.003 -- 0 -- 1
98228 -- 2 -- 908 -- 0 -- 1255 -- 0.003 -- 0 -- 1
98850 -- 2 -- 901 -- 0 -- 1236 -- 0.002 -- 0 -- 1
99442 -- 2 -- 904 -- 0 -- 1228 -- 0.001 -- 0 -- 1
99617 -- 2 -- 904 -- 0 -- 1228 -- 0.001 -- 0 -- 1
99960 -- 2 -- 896 -- 0 -- 1250 -- 0.001 -- 0 -- 1
100180 -- 2 -- 919 -- 0 -- 1231 -- 0.001 -- 0 -- 1
100367 -- 2 -- 852 -- 0 -- 1247 -- 0.001 -- 0 -- 1
100444 -- 2 -- 871 -- 0 -- 1254 -- 0.001 -- 0 -- 1
100645 -- 2 -- 903 -- 0 -- 1238 -- 0.002 -- 0 -- 1
100758 -- 2 -- 903 -- 0 -- 1225 -- 0.001 -- 0 -- 1
101789 -- 2 -- 1300 -- 0 -- 1299 -- 0.001 -- 0 -- 1
102425 -- 2 -- 890 -- 0 -- 1270 -- 0.004 -- 0 -- 1
102609 -- 2 -- 901 -- 0 -- 1240 -- 0.002 -- 0 -- 1
102888 -- 2 -- 869 -- 0 -- 1243 -- 0.004 -- 0 -- 1
102896 -- 2 -- 1269 -- 0 -- 1267 -- 0.003 -- 0 -- 1
103442 -- 2 -- 851 -- 0 -- 1238 -- 0.003 -- 0 -- 1
103550 -- 2 -- 903 -- 0 -- 1254 -- 0.003 -- 0 -- 1
103603 -- 2 -- 879 -- 0 -- 1256 -- 0.003 -- 0 -- 1
104294 -- 1 -- 673 -- 0 -- 1260 -- 0.003 -- 0 -- 1
104421 -- 2 -- 1288 -- 0 -- 1254 -- 0.004 -- 0 -- 1
104602 -- 2 -- 903 -- 0 -- 1211 -- 0.001 -- 0 -- 1
104613 -- 2 -- 901 -- 0 -- 1258 -- 0.003 -- 0 -- 1
104685 -- 2 -- 881 -- 0 -- 1283 -- 0.003 -- 0 -- 1
104733 -- 2 -- 1275 -- 0 -- 1261 -- 0.004 -- 0 -- 1
104744 -- 2 -- 898 -- 0 -- 1274 -- 0.003 -- 0 -- 1
104848 -- 3 -- 880 -- 0 -- 1226 -- 0.003 -- 0 -- 1
104942 -- 3 -- 877 -- 0 -- 1258 -- 0.003 -- 0 -- 1
104984 -- 2 -- 829 -- 0 -- 1247 -- 0.002 -- 0 -- 1
105199 -- 2 -- 899 -- 0 -- 1246 -- 0.001 -- 0 -- 1
105532 -- 2 -- 887 -- 0 -- 1227 -- 0.003 -- 0 -- 1
105599 -- 2 -- 900 -- 0 -- 1225 -- 0.003 -- 0 -- 1
106110 -- 2 -- 881 -- 0 -- 1258 -- 0.003 -- 0 -- 1
106254 -- 2 -- 918 -- 0 -- 1223 -- 0.001 -- 0 -- 1
106286 -- 2 -- 939 -- 0 -- 1226 -- 0.002 -- 0 -- 1
106290 -- 2 -- 1263 -- 0 -- 1244 -- 0.001 -- 0 -- 1
106301 -- 2 -- 907 -- 0 -- 1214 -- 0.001 -- 0 -- 1
106673 -- 2 -- 898 -- 0 -- 1269 -- 0.001 -- 0 -- 1
106704 -- 2 -- 1238 -- 0 -- 1221 -- 0.003 -- 0 -- 1
106921 -- 2 -- 1124 -- 0 -- 1229 -- 0.003 -- 0 -- 1
107093 -- 2 -- 904 -- 0 -- 1224 -- 0.003 -- 0 -- 1
107285 -- 2 -- 913 -- 0 -- 1257 -- 0.002 -- 0 -- 1
108639 -- 2 -- 897 -- 0 -- 1243 -- 0.003 -- 0 -- 1
108789 -- 2 -- 897 -- 0 -- 1252 -- 0.001 -- 0 -- 1
109054 -- 2 -- 875 -- 0 -- 1249 -- 0.003 -- 0 -- 1
109384 -- 2 -- 855 -- 0 -- 1243 -- 0.003 -- 0 -- 1
109639 -- 2 -- 926 -- 0 -- 1248 -- 0.002 -- 0 -- 1
110739 -- 2 -- 1326 -- 0 -- 1229 -- 0.002 -- 0 -- 1
111078 -- 2 -- 1289 -- 0 -- 1244 -- 0.001 -- 0 -- 1
111132 -- 2 -- 936 -- 0 -- 1238 -- 0.003 -- 0 -- 1
111476 -- 2 -- 850 -- 0 -- 1229 -- 0.001 -- 0 -- 1
112014 -- 2 -- 898 -- 0 -- 1228 -- 0.001 -- 0 -- 1
112187 -- 2 -- 1294 -- 0 -- 1271 -- 0.002 -- 0 -- 1
112277 -- 2 -- 860 -- 0 -- 1279 -- 0.004 -- 0 -- 1
112509 -- 2 -- 1259 -- 0 -- 1275 -- 0.004 -- 0 -- 1
112627 -- 2 -- 1302 -- 0 -- 1242 -- 0.001 -- 0 -- 1
113469 -- 2 -- 901 -- 0 -- 1233 -- 0.002 -- 0 -- 1
113655 -- 2 -- 904 -- 0 -- 1237 -- 0.002 -- 0 -- 1
113671 -- 2 -- 938 -- 0 -- 1235 -- 0.002 -- 0 -- 1
113870 -- 2 -- 902 -- 0 -- 1252 -- 0.002 -- 0 -- 1
114350 -- 2 -- 1294 -- 0 -- 1235 -- 0.001 -- 0 -- 1
114512 -- 2 -- 1290 -- 0 -- 1232 -- 0.001 -- 0 -- 1
115420 -- 2 -- 908 -- 0 -- 1231 -- 0.001 -- 0 -- 1
115459 -- 2 -- 1293 -- 0 -- 1254 -- 0.001 -- 0 -- 1
115696 -- 2 -- 1291 -- 0 -- 1261 -- 0.003 -- 0 -- 1
115738 -- 2 -- 1293 -- 0 -- 1246 -- 0.004 -- 0 -- 1
115791 -- 2 -- 904 -- 0 -- 1232 -- 0.002 -- 0 -- 1
115902 -- 2 -- 920 -- 0 -- 1251 -- 0.003 -- 0 -- 1
116161 -- 2 -- 915 -- 0 -- 1243 -- 0.002 -- 0 -- 1
116433 -- 2 -- 906 -- 0 -- 1219 -- 0.002 -- 0 -- 1
116456 -- 2 -- 1303 -- 0 -- 1262 -- 0.004 -- 0 -- 1
116696 -- 2 -- 1262 -- 0 -- 1278 -- 0.004 -- 0 -- 1
117077 -- 2 -- 929 -- 0 -- 1249 -- 0.002 -- 0 -- 1
117314 -- 2 -- 895 -- 0 -- 1252 -- 0.001 -- 0 -- 1
117665 -- 2 -- 930 -- 0 -- 1257 -- 0.002 -- 0 -- 1
118157 -- 2 -- 1282 -- 0 -- 1249 -- 0.004 -- 0 -- 1
118222 -- 2 -- 788 -- 0 -- 87 -- 0.001 -- 0 -- 1
118481 -- 2 -- 1282 -- 0 -- 1235 -- 0.004 -- 0 -- 1
118616 -- 2 -- 903 -- 0 -- 1242 -- 0.001 -- 0 -- 1
118723 -- 2 -- 903 -- 0 -- 1237 -- 0.003 -- 0 -- 1
118761 -- 2 -- 907 -- 0 -- 1284 -- 0.001 -- 0 -- 1
119159 -- 1 -- 1312 -- 0 -- 1259 -- 0.001 -- 0 -- 1
119179 -- 2 -- 1288 -- 0 -- 1234 -- 0.001 -- 0 -- 1
119213 -- 2 -- 920 -- 0 -- 1274 -- 0.003 -- 0 -- 1
119453 -- 2 -- 906 -- 0 -- 1274 -- 0.002 -- 0 -- 1
119568 -- 2 -- 915 -- 0 -- 1247 -- 0.004 -- 0 -- 1
119808 -- 2 -- 1287 -- 0 -- 1236 -- 0.001 -- 0 -- 1
119973 -- 2 -- 360 -- 0 -- 87 -- 0.001 -- 0 -- 1
120036 -- 2 -- 568 -- 0 -- 87 -- 0.001 -- 0 -- 1
120215 -- 2 -- 907 -- 0 -- 1232 -- 0.001 -- 0 -- 1
120262 -- 3 -- 464 -- 0 -- 87 -- 0.001 -- 0 -- 1
120642 -- 2 -- 421 -- 0 -- 87 -- 0.001 -- 0 -- 1
120984 -- 2 -- 1296 -- 0 -- 1230 -- 0.002 -- 0 -- 1
122112 -- 2 -- 930 -- 0 -- 1253 -- 0.001 -- 0 -- 1
122262 -- 2 -- 1312 -- 0 -- 1217 -- 0.001 -- 0 -- 1
122634 -- 2 -- 542 -- 0 -- 87 -- 0.001 -- 0 -- 1
122734 -- 2 -- 693 -- 0 -- 87 -- 0.001 -- 0 -- 1
122768 -- 2 -- 900 -- 0 -- 1247 -- 0.003 -- 0 -- 1
123154 -- 2 -- 1297 -- 0 -- 1217 -- 0.001 -- 0 -- 1
123236 -- 2 -- 907 -- 0 -- 1231 -- 0.002 -- 0 -- 1
123363 -- 2 -- 421 -- 0 -- 87 -- 0.001 -- 0 -- 1
123436 -- 2 -- 484 -- 0 -- 87 -- 0.001 -- 0 -- 1
123498 -- 2 -- 906 -- 0 -- 1261 -- 0.001 -- 0 -- 1
124393 -- 2 -- 1316 -- 0 -- 1222 -- 0.001 -- 0 -- 1
124722 -- 2 -- 1288 -- 0 -- 1293 -- 0.001 -- 0 -- 1
124745 -- 2 -- 925 -- 0 -- 1281 -- 0.001 -- 0 -- 1
125307 -- 2 -- 419 -- 0 -- 87 -- 0.001 -- 0 -- 1
125373 -- 2 -- 1308 -- 0 -- 1256 -- 0.002 -- 0 -- 1
125385 -- 2 -- 907 -- 0 -- 1250 -- 0.002 -- 0 -- 1
125411 -- 2 -- 918 -- 0 -- 1270 -- 0.003 -- 0 -- 1
125456 -- 2 -- 1305 -- 0 -- 1250 -- 0.001 -- 0 -- 1
125953 -- 2 -- 917 -- 0 -- 1242 -- 0.001 -- 0 -- 1
126215 -- 2 -- 1303 -- 0 -- 1260 -- 0.001 -- 0 -- 1
126252 -- 2 -- 777 -- 0 -- 87 -- 0.001 -- 0 -- 1
126447 -- 2 -- 725 -- 0 -- 87 -- 0.001 -- 0 -- 1
126547 -- 2 -- 694 -- 0 -- 87 -- 0.001 -- 0 -- 1
126642 -- 2 -- 337 -- 0 -- 87 -- 0.001 -- 0 -- 1
126698 -- 2 -- 680 -- 0 -- 87 -- 0.001 -- 0 -- 1
126920 -- 2 -- 729 -- 0 -- 87 -- 0.001 -- 0 -- 1
127165 -- 3 -- 382 -- 0 -- 87 -- 0.001 -- 0 -- 1
127954 -- 1 -- 919 -- 0 -- 1277 -- 0.001 -- 0 -- 1
128516 -- 2 -- 429 -- 0 -- 87 -- 0.001 -- 0 -- 1
128544 -- 2 -- 920 -- 0 -- 1253 -- 0.002 -- 0 -- 1
128753 -- 2 -- 940 -- 0 -- 1223 -- 0.003 -- 0 -- 1
128757 -- 2 -- 909 -- 0 -- 1275 -- 0.003 -- 0 -- 1
129122 -- 2 -- 1524 -- 0 -- 1258 -- 0.001 -- 0 -- 1
129388 -- 2 -- 909 -- 0 -- 1243 -- 0.002 -- 0 -- 1
129506 -- 2 -- 923 -- 0 -- 1237 -- 0.003 -- 0 -- 1
129557 -- 2 -- 419 -- 0 -- 87 -- 0.001 -- 0 -- 1
129656 -- 2 -- 398 -- 0 -- 87 -- 0.001 -- 0 -- 1
129905 -- 2 -- 428 -- 0 -- 87 -- 0.001 -- 0 -- 1
130490 -- 2 -- 473 -- 0 -- 87 -- 0.001 -- 0 -- 1
130510 -- 2 -- 877 -- 0 -- 1232 -- 0.002 -- 0 -- 1
130793 -- 2 -- 1285 -- 0 -- 1242 -- 0.002 -- 0 -- 1
131513 -- 2 -- 919 -- 0 -- 1231 -- 0.001 -- 0 -- 1
131526 -- 2 -- 740 -- 0 -- 87 -- 0.001 -- 0 -- 1
131818 -- 2 -- 920 -- 0 -- 1241 -- 0.002 -- 0 -- 1
132344 -- 2 -- 726 -- 0 -- 87 -- 0.001 -- 0 -- 1
132473 -- 2 -- 390 -- 0 -- 87 -- 0.001 -- 0 -- 1
132530 -- 2 -- 904 -- 0 -- 1239 -- 0.003 -- 0 -- 1
132776 -- 2 -- 903 -- 0 -- 1222 -- 0.002 -- 0 -- 1
133109 -- 2 -- 385 -- 0 -- 87 -- 0.001 -- 0 -- 1
133123 -- 3 -- 941 -- 0 -- 1260 -- 0.003 -- 0 -- 1
133496 -- 2 -- 829 -- 0 -- 1213 -- 0.001 -- 0 -- 1
133654 -- 2 -- 1301 -- 0 -- 1217 -- 0.001 -- 0 -- 1
134009 -- 2 -- 904 -- 0 -- 1239 -- 0.002 -- 0 -- 1
134144 -- 2 -- 1302 -- 0 -- 1224 -- 0.002 -- 0 -- 1
134390 -- 2 -- 1154 -- 0 -- 1243 -- 0.003 -- 0 -- 1
134412 -- 2 -- 901 -- 0 -- 1267 -- 0.001 -- 0 -- 1
134623 -- 2 -- 1291 -- 0 -- 1233 -- 0.001 -- 0 -- 1
134787 -- 2 -- 904 -- 0 -- 1214 -- 0.003 -- 0 -- 1
134877 -- 2 -- 1115 -- 0 -- 1219 -- 0.002 -- 0 -- 1
135075 -- 2 -- 1292 -- 0 -- 1225 -- 0.001 -- 0 -- 1
135110 -- 2 -- 1277 -- 0 -- 1228 -- 0.003 -- 0 -- 1
135191 -- 2 -- 917 -- 0 -- 1238 -- 0.001 -- 0 -- 1
135306 -- 2 -- 1289 -- 0 -- 1213 -- 0.002 -- 0 -- 1
135436 -- 2 -- 1293 -- 0 -- 1209 -- 0.003 -- 0 -- 1
135571 -- 2 -- 907 -- 0 -- 1242 -- 0.003 -- 0 -- 1
136156 -- 2 -- 1300 -- 0 -- 1268 -- 0.001 -- 0 -- 1
136684 -- 2 -- 380 -- 0 -- 87 -- 0.001 -- 0 -- 1
136732 -- 2 -- 380 -- 0 -- 87 -- 0.001 -- 0 -- 1
136924 -- 2 -- 471 -- 0 -- 87 -- 0.001 -- 0 -- 1
137083 -- 2 -- 476 -- 0 -- 87 -- 0.001 -- 0 -- 1
137419 -- 2 -- 928 -- 0 -- 1246 -- 0.001 -- 0 -- 1
137452 -- 2 -- 924 -- 0 -- 1219 -- 0.001 -- 0 -- 1
137556 -- 3 -- 1315 -- 0 -- 1260 -- 0.001 -- 0 -- 1
137848 -- 2 -- 1327 -- 0 -- 1223 -- 0.002 -- 0 -- 1
138328 -- 2 -- 1278 -- 0 -- 1255 -- 0.001 -- 0 -- 1
138388 -- 2 -- 419 -- 0 -- 87 -- 0.001 -- 0 -- 1
138421 -- 2 -- 1266 -- 0 -- 1240 -- 0.001 -- 0 -- 1
138962 -- 2 -- 933 -- 0 -- 1240 -- 0.001 -- 0 -- 1
139050 -- 2 -- 768 -- 0 -- 87 -- 0.001 -- 0 -- 1
139064 -- 2 -- 916 -- 0 -- 1236 -- 0.001 -- 0 -- 1
139111 -- 2 -- 916 -- 0 -- 1257 -- 0.001 -- 0 -- 1
139395 -- 2 -- 903 -- 0 -- 1242 -- 0.001 -- 0 -- 1
139542 -- 3 -- 1312 -- 0 -- 1224 -- 0.001 -- 0 -- 1
139667 -- 2 -- 432 -- 0 -- 87 -- 0.001 -- 0 -- 1
139774 -- 3 -- 1288 -- 0 -- 1256 -- 0.002 -- 0 -- 1
139846 -- 2 -- 911 -- 0 -- 1259 -- 0.001 -- 0 -- 1
139861 -- 2 -- 1302 -- 0 -- 1250 -- 0.001 -- 0 -- 1
140351 -- 2 -- 1289 -- 0 -- 1272 -- 0.002 -- 0 -- 1
140625 -- 2 -- 325 -- 0 -- 87 -- 0.001 -- 0 -- 1
140959 -- 2 -- 1300 -- 0 -- 1226 -- 0.001 -- 0 -- 1
141042 -- 2 -- 922 -- 0 -- 1239 -- 0.001 -- 0 -- 1
141601 -- 2 -- 912 -- 0 -- 1240 -- 0.001 -- 0 -- 1
141624 -- 2 -- 411 -- 0 -- 87 -- 0.001 -- 0 -- 1
141705 -- 2 -- 434 -- 0 -- 87 -- 0.001 -- 0 -- 1
141807 -- 2 -- 1292 -- 0 -- 1250 -- 0.002 -- 0 -- 1
141974 -- 2 -- 916 -- 0 -- 1229 -- 0.001 -- 0 -- 1
142245 -- 2 -- 901 -- 0 -- 1232 -- 0.001 -- 0 -- 1
142346 -- 2 -- 921 -- 0 -- 1268 -- 0.001 -- 0 -- 1
143185 -- 2 -- 915 -- 0 -- 1220 -- 0.002 -- 0 -- 1
143316 -- 2 -- 916 -- 0 -- 1236 -- 0.001 -- 0 -- 1
143857 -- 2 -- 897 -- 0 -- 1228 -- 0.001 -- 0 -- 1
144016 -- 2 -- 902 -- 0 -- 1215 -- 0.001 -- 0 -- 1
144314 -- 2 -- 899 -- 0 -- 1216 -- 0.001 -- 0 -- 1
144460 -- 2 -- 901 -- 0 -- 1234 -- 0.003 -- 0 -- 1
144541 -- 2 -- 863 -- 0 -- 1261 -- 0.001 -- 0 -- 1
144644 -- 2 -- 902 -- 0 -- 1217 -- 0.001 -- 0 -- 1
145253 -- 2 -- 1296 -- 0 -- 1286 -- 0.001 -- 0 -- 1
145318 -- 2 -- 903 -- 0 -- 1222 -- 0.002 -- 0 -- 1
145401 -- 2 -- 895 -- 0 -- 1220 -- 0.001 -- 0 -- 1
145496 -- 2 -- 897 -- 0 -- 1228 -- 0.002 -- 0 -- 1
145618 -- 2 -- 896 -- 0 -- 1219 -- 0.001 -- 0 -- 1
146055 -- 2 -- 898 -- 0 -- 1202 -- 0.001 -- 0 -- 1
146532 -- 2 -- 902 -- 0 -- 1217 -- 0.001 -- 0 -- 1
146566 -- 2 -- 897 -- 0 -- 1295 -- 0.001 -- 0 -- 1
146712 -- 2 -- 918 -- 0 -- 1245 -- 0.001 -- 0 -- 1
147554 -- 2 -- 901 -- 0 -- 1226 -- 0.001 -- 0 -- 1
147556 -- 2 -- 854 -- 0 -- 1229 -- 0.001 -- 0 -- 1
147810 -- 2 -- 1297 -- 0 -- 1229 -- 0.001 -- 0 -- 1
147911 -- 2 -- 1300 -- 0 -- 1265 -- 0.001 -- 0 -- 1
147988 -- 2 -- 1262 -- 0 -- 1241 -- 0.001 -- 0 -- 1
148014 -- 2 -- 900 -- 0 -- 1222 -- 0.001 -- 0 -- 1
148021 -- 2 -- 902 -- 0 -- 1239 -- 0.001 -- 0 -- 1
148052 -- 2 -- 898 -- 0 -- 1240 -- 0.001 -- 0 -- 1
148330 -- 2 -- 898 -- 0 -- 1228 -- 0.003 -- 0 -- 1
148401 -- 2 -- 1298 -- 0 -- 1274 -- 0.001 -- 0 -- 1
148427 -- 3 -- 1292 -- 0 -- 1234 -- 0.002 -- 0 -- 1
148511 -- 2 -- 907 -- 0 -- 1276 -- 0.001 -- 0 -- 1
149057 -- 2 -- 1295 -- 0 -- 1235 -- 0.001 -- 0 -- 1
149122 -- 2 -- 903 -- 0 -- 1250 -- 0.001 -- 0 -- 1
149554 -- 2 -- 899 -- 0 -- 1268 -- 0.001 -- 0 -- 1
149799 -- 2 -- 903 -- 0 -- 1223 -- 0.001 -- 0 -- 1
150018 -- 2 -- 896 -- 0 -- 1258 -- 0.002 -- 0 -- 1
150267 -- 2 -- 1306 -- 0 -- 1275 -- 0.002 -- 0 -- 1
150577 -- 2 -- 857 -- 0 -- 1236 -- 0.001 -- 0 -- 1
150845 -- 2 -- 1291 -- 0 -- 1241 -- 0.001 -- 0 -- 1
151184 -- 2 -- 1311 -- 0 -- 1240 -- 0.001 -- 0 -- 1
151713 -- 2 -- 1302 -- 0 -- 1283 -- 0.001 -- 0 -- 1
151726 -- 2 -- 1297 -- 0 -- 1226 -- 0.001 -- 0 -- 1
151845 -- 2 -- 1267 -- 0 -- 1247 -- 0.001 -- 0 -- 1
151992 -- 2 -- 918 -- 0 -- 1216 -- 0.001 -- 0 -- 1
152382 -- 2 -- 912 -- 0 -- 1227 -- 0.002 -- 0 -- 1
152427 -- 2 -- 326 -- 0 -- 87 -- 0.002 -- 0 -- 1
152581 -- 2 -- 664 -- 0 -- 87 -- 0.001 -- 0 -- 1
152707 -- 2 -- 913 -- 0 -- 1226 -- 0.001 -- 0 -- 1
152762 -- 3 -- 903 -- 0 -- 1240 -- 0.002 -- 0 -- 1
152817 -- 2 -- 922 -- 0 -- 1242 -- 0.003 -- 0 -- 1
152834 -- 2 -- 450 -- 0 -- 87 -- 0.002 -- 0 -- 1
152868 -- 2 -- 920 -- 0 -- 1232 -- 0.001 -- 0 -- 1
152992 -- 2 -- 861 -- 0 -- 1239 -- 0.001 -- 0 -- 1
153159 -- 2 -- 934 -- 0 -- 1244 -- 0.001 -- 0 -- 1
153349 -- 2 -- 918 -- 0 -- 1236 -- 0.002 -- 0 -- 1
153416 -- 1 -- 902 -- 0 -- 1207 -- 0.001 -- 0 -- 1
153705 -- 2 -- 1297 -- 0 -- 1230 -- 0.003 -- 0 -- 1
153961 -- 2 -- 470 -- 0 -- 87 -- 0.001 -- 0 -- 1
153976 -- 2 -- 912 -- 0 -- 1232 -- 0.003 -- 0 -- 1
154133 -- 2 -- 906 -- 0 -- 1263 -- 0.002 -- 0 -- 1
154521 -- 3 -- 909 -- 0 -- 1245 -- 0.002 -- 0 -- 1
154610 -- 2 -- 413 -- 0 -- 87 -- 0.002 -- 0 -- 1
155188 -- 2 -- 907 -- 0 -- 1238 -- 0.003 -- 0 -- 1
155470 -- 2 -- 480 -- 0 -- 87 -- 0.001 -- 0 -- 1
155583 -- 2 -- 456 -- 0 -- 87 -- 0.001 -- 0 -- 1
155699 -- 2 -- 382 -- 0 -- 87 -- 0.001 -- 0 -- 1
155726 -- 2 -- 917 -- 0 -- 1233 -- 0.002 -- 0 -- 1
155767 -- 1 -- 921 -- 0 -- 1245 -- 0.001 -- 0 -- 1
155785 -- 2 -- 410 -- 0 -- 87 -- 0.001 -- 0 -- 1
157252 -- 2 -- 907 -- 0 -- 1289 -- 0.001 -- 0 -- 1
157367 -- 2 -- 507 -- 0 -- 87 -- 0.001 -- 0 -- 1
157540 -- 2 -- 1317 -- 0 -- 1223 -- 0.002 -- 0 -- 1
157589 -- 2 -- 393 -- 0 -- 87 -- 0.001 -- 0 -- 1
157799 -- 2 -- 914 -- 0 -- 1226 -- 0.001 -- 0 -- 1
158307 -- 2 -- 922 -- 0 -- 1227 -- 0.001 -- 0 -- 1
158613 -- 2 -- 1319 -- 0 -- 1243 -- 0.001 -- 0 -- 1
158702 -- 2 -- 1326 -- 0 -- 1252 -- 0.002 -- 0 -- 1
158730 -- 2 -- 916 -- 0 -- 1229 -- 0.002 -- 0 -- 1
158771 -- 2 -- 907 -- 0 -- 1256 -- 0.001 -- 0 -- 1
158848 -- 2 -- 1290 -- 0 -- 1216 -- 0.002 -- 0 -- 1
158983 -- 2 -- 904 -- 0 -- 1217 -- 0.003 -- 0 -- 1
